,MeshBlockCode,CityCode,City,StateCode,State,LgaCode,LgaName
368,40142201000,40369,Dry Creek,4,South Australia,45890,Port Adelaide Enfield (C)
369,40069490000,40370,Dublin,4,South Australia,40150,Adelaide Plains (DC)
370,40067780000,40371,Duck Ponds,4,South Australia,43710,Lower Eyre Peninsula (DC)
371,40060840000,40372,Dudley East,4,South Australia,42750,Kangaroo Island (DC)
372,40148670000,40373,Dudley Park,4,South Australia,45890,Port Adelaide Enfield (C)
373,40429430000,40374,Dudley West,4,South Australia,42750,Kangaroo Island (DC)
374,40021620000,40375,Dulwich,4,South Australia,40700,Burnside (C)
375,40060850000,40376,Duncan,4,South Australia,42750,Kangaroo Island (DC)
376,40052911000,40377,Dutton,4,South Australia,42110,Goyder (DC)
377,40082690000,40378,Dutton East,4,South Australia,44210,Mid Murray (DC)
378,40046410000,40379,East Moonta,4,South Australia,41560,Copper Coast (DC)
379,40020861000,40380,Eastwood,4,South Australia,40700,Burnside (C)
380,40083470000,40381,Eba,4,South Australia,44210,Mid Murray (DC)
381,40179227000,40382,Eba Anchorage,4,South Australia,47490,Streaky Bay (DC)
382,40064490000,40383,Ebenezer,4,South Australia,43650,Light (RegC)
383,40094782000,40384,Echunga,4,South Australia,44550,Mount Barker (DC)
384,40084530000,40385,Eden Hills,4,South Australia,44340,Mitcham (C)
385,40014400000,40386,Eden Valley,4,South Australia,40310,Barossa (DC)
386,40066400000,40387,Edillilie,4,South Australia,43710,Lower Eyre Peninsula (DC)
387,40177410000,40388,Edinburgh,4,South Australia,47140,Salisbury (C)
388,40134230000,40389,Edinburgh North,4,South Australia,45680,Playford (C)
389,40214976900,40390,Edithburgh,4,South Australia,48830,Yorke Peninsula (DC)
390,40076351000,40391,Edwardstown,4,South Australia,44060,Marion (C)
391,40054230000,40392,Eight Mile Creek,4,South Australia,42250,Grant (DC)
392,40132140000,40393,Elizabeth,4,South Australia,45680,Playford (C)
393,40129720000,40394,Elizabeth Downs,4,South Australia,45680,Playford (C)
394,40131560000,40395,Elizabeth East,4,South Australia,45680,Playford (C)
395,40131630000,40396,Elizabeth Grove,4,South Australia,45680,Playford (C)
396,40131730000,40397,Elizabeth North,4,South Australia,45680,Playford (C)
397,40131650000,40398,Elizabeth Park,4,South Australia,45680,Playford (C)
398,40131570000,40399,Elizabeth South,4,South Australia,45680,Playford (C)
399,40131610000,40400,Elizabeth Vale,4,South Australia,45680,Playford (C)
400,40048950000,40401,Elliston,4,South Australia,41750,Elliston (DC)
401,40193260000,40402,Elwomple,4,South Australia,47800,The Coorong (DC)
402,40060370000,40403,Emu Bay,4,South Australia,42750,Kangaroo Island (DC)
403,40053170000,40404,Emu Downs,4,South Australia,42110,Goyder (DC)
404,40044510000,40405,Emu Flat,4,South Australia,41140,Clare and Gilbert Valleys (DC)
405,40199760000,40406,Encounter Bay,4,South Australia,48050,Victor Harbor (C)
406,40142402000,40407,Enfield,4,South Australia,45890,Port Adelaide Enfield (C)
407,40018010000,40408,Erindale,4,South Australia,40700,Burnside (C)
408,40202580000,40409,Erith,4,South Australia,48130,Wakefield (DC)
409,40128840000,40410,Erskine,4,South Australia,45400,Orroroo/Carrieton (DC)
410,40144850000,40411,Ethelton,4,South Australia,45890,Port Adelaide Enfield (C)
411,40101180000,40412,Ettrick,4,South Australia,45040,Murray Bridge (RC)
412,40052720000,40413,Eudunda,4,South Australia,42110,Goyder (DC)
413,40215302900,40414,Eurelia,4,South Australia,45400,Orroroo/Carrieton (DC)
414,40103010000,40415,Euromina,4,South Australia,45120,Northern Areas (DC)
415,40106232000,40416,Evandale,4,South Australia,45290,Norwood Payneham St Peters (C)
416,40050410000,40417,Evanston,4,South Australia,42030,Gawler (T)
417,40050920000,40418,Evanston Gardens,4,South Australia,42030,Gawler (T)
418,40050430000,40419,Evanston Park,4,South Australia,42030,Gawler (T)
419,40050591000,40420,Evanston South,4,South Australia,42030,Gawler (T)
420,40202480000,40421,Everard Central,4,South Australia,48130,Wakefield (DC)
421,40197490000,40422,Everard Park,4,South Australia,47980,Unley (C)
422,40145460000,40423,Exeter,4,South Australia,45890,Port Adelaide Enfield (C)
423,40184140000,40424,Fairview Park,4,South Australia,47700,Tea Tree Gully (C)
424,40215296900,40425,Faraway Hill,4,South Australia,49399,Unincorporated SA
425,40215250500,40426,Farina,4,South Australia,49399,Unincorporated SA
426,40044322000,40427,Farrell Flat,4,South Australia,41140,Clare and Gilbert Valleys (DC)
427,40103850000,40428,Felixstow,4,South Australia,45290,Norwood Payneham St Peters (C)
428,40148780000,40429,Ferryden Park,4,South Australia,45890,Port Adelaide Enfield (C)
429,40193270000,40430,Field,4,South Australia,47800,The Coorong (DC)
430,40034940000,40431,Findon,4,South Australia,41060,Charles Sturt (C)
431,40011180000,40432,Finniss,4,South Australia,40220,Alexandrina (DC)
432,40104160000,40433,Firle,4,South Australia,45290,Norwood Payneham St Peters (C)
433,40069060000,40434,Fischer,4,South Australia,40150,Adelaide Plains (DC)
434,40082520000,40435,Fisher,4,South Australia,44210,Mid Murray (DC)
435,40015970000,40436,Fisherman Bay,4,South Australia,40430,Barunga West (DC)
436,40160310000,40437,Fitzroy,4,South Australia,46510,Prospect (C)
437,40082480000,40438,Five Miles,4,South Australia,44210,Mid Murray (DC)
438,40117867000,40439,Flagstaff Hill,4,South Australia,45340,Onkaparinga (C)
439,40214940100,40440,Flaxley,4,South Australia,44550,Mount Barker (DC)
440,40012970000,40441,Flaxman Valley,4,South Australia,40310,Barossa (DC)
441,40061210000,40442,Flinders Chase,4,South Australia,42750,Kangaroo Island (DC)
442,40034920000,40443,Flinders Park,4,South Australia,41060,Charles Sturt (C)
443,40214938000,40444,Flinders Ranges,4,South Australia,49399,Unincorporated SA
444,40215198400,40445,Florina Station,4,South Australia,49399,Unincorporated SA
445,40064820000,40446,Fords,4,South Australia,43650,Light (RegC)
446,40007430000,40447,Forest Range,4,South Australia,40120,Adelaide Hills (DC)
447,40197540000,40448,Forestville,4,South Australia,47980,Unley (C)
448,40006740000,40449,Forreston,4,South Australia,40120,Adelaide Hills (DC)
449,40215232200,40450,Forster,4,South Australia,44210,Mid Murray (DC)
450,40222810000,40451,Foul Bay,4,South Australia,48830,Yorke Peninsula (DC)
451,40066540000,40452,Fountain,4,South Australia,43710,Lower Eyre Peninsula (DC)
452,40215042200,40453,Fowlers Bay,4,South Australia,49399,Unincorporated SA
453,40101800000,40454,Fox,4,South Australia,45090,Naracoorte and Lucindale (DC)
454,40083340000,40455,Frahns,4,South Australia,44210,Mid Murray (DC)
455,40101750000,40456,Frances,4,South Australia,45090,Naracoorte and Lucindale (DC)
456,40052990000,40457,Franklyn,4,South Australia,42110,Goyder (DC)
457,40052912000,40458,Frankton,4,South Australia,42110,Goyder (DC)
458,40083270000,40459,Frayville,4,South Australia,44210,Mid Murray (DC)
459,40064800000,40460,Freeling,4,South Australia,43650,Light (RegC)
460,40021382000,40461,Frewville,4,South Australia,40700,Burnside (C)
461,40210750000,40462,Fulham,4,South Australia,48410,West Torrens (C)
462,40037870000,40463,Fulham Gardens,4,South Australia,41060,Charles Sturt (C)
463,40194850000,40464,Fullarton,4,South Australia,47980,Unley (C)
464,40205330000,40465,Furner,4,South Australia,48340,Wattle Range (DC)
465,40062310000,40466,Galga,4,South Australia,43080,Karoonda East Murray (DC)
466,40215221300,40467,Gammon Ranges,4,South Australia,49399,Unincorporated SA
467,40223900000,40468,Garden Island,4,South Australia,49399,Unincorporated SA
468,40050490000,40469,Gawler,4,South Australia,42030,Gawler (T)
469,40064683000,40470,Gawler Belt,4,South Australia,43650,Light (RegC)
470,40050470000,40471,Gawler East,4,South Australia,42030,Gawler (T)
471,40215198600,40472,Gawler Ranges,4,South Australia,49399,Unincorporated SA
472,40215276800,40473,Gawler River,4,South Australia,43650,Light (RegC)
473,40050610000,40474,Gawler South,4,South Australia,42030,Gawler (T)
474,40050830000,40475,Gawler West,4,South Australia,42030,Gawler (T)
475,40011310000,40476,Gemmells,4,South Australia,40220,Alexandrina (DC)
476,40103030000,40477,Georgetown,4,South Australia,45120,Northern Areas (DC)
477,40142441000,40478,Gepps Cross,4,South Australia,45890,Port Adelaide Enfield (C)
478,40178941000,40479,Geranium,4,South Australia,47290,Southern Mallee (DC)
479,40053220000,40480,Geranium Plains,4,South Australia,42110,Goyder (DC)
480,40224042000,40481,Gerard,4,South Australia,49399,Unincorporated SA
481,40429400000,40482,German Creek,4,South Australia,42250,Grant (DC)
482,40205260000,40483,German Flat,4,South Australia,48340,Wattle Range (DC)
483,40098590000,40484,Germein Bay,4,South Australia,44830,Mount Remarkable (DC)
484,40215318800,40485,Gidgealpa,4,South Australia,49399,Unincorporated SA
485,40100360000,40486,Gifford Hill,4,South Australia,45040,Murray Bridge (RC)
486,40203560000,40487,Gilberton,4,South Australia,48260,Walkerville (M)
487,40044380000,40488,Giles Corner,4,South Australia,41140,Clare and Gilbert Valleys (DC)
488,40044420000,40489,Gillentown,4,South Australia,41140,Clare and Gilbert Valleys (DC)
489,40138240000,40490,Gilles Plains,4,South Australia,45890,Port Adelaide Enfield (C)
490,40148860000,40491,Gillman,4,South Australia,45890,Port Adelaide Enfield (C)
491,40102831000,40492,Gladstone,4,South Australia,45120,Northern Areas (DC)
492,40076310000,40493,Glandore,4,South Australia,44060,Marion (C)
493,40145422000,40494,Glanville,4,South Australia,45890,Port Adelaide Enfield (C)
494,40020856000,40495,Glen Osmond,4,South Australia,40700,Burnside (C)
495,40084680000,40496,Glenalta,4,South Australia,44340,Mitcham (C)
496,40053731000,40497,Glenburnie,4,South Australia,42250,Grant (DC)
497,40205360000,40498,Glencoe,4,South Australia,48340,Wattle Range (DC)
498,40242760000,40499,Glendambo,4,South Australia,49399,Unincorporated SA
499,40054740000,40500,Glenelg,4,South Australia,42600,Holdfast Bay (C)
500,40055000000,40501,Glenelg East,4,South Australia,42600,Holdfast Bay (C)
501,40054780000,40502,Glenelg North,4,South Australia,42600,Holdfast Bay (C)
502,40054860000,40503,Glenelg South,4,South Australia,42600,Holdfast Bay (C)
503,40076320000,40504,Glengowrie,4,South Australia,44060,Marion (C)
504,40205130000,40505,Glenroy,4,South Australia,48340,Wattle Range (DC)
505,40020790000,40506,Glenside,4,South Australia,40700,Burnside (C)
506,40020780000,40507,Glenunga,4,South Australia,40700,Burnside (C)
507,40177940000,40508,Globe Derby Park,4,South Australia,47140,Salisbury (C)
508,40017330000,40509,Glossop,4,South Australia,40520,Berri and Barmera (DC)
509,40103810000,40510,Glynde,4,South Australia,45290,Norwood Payneham St Peters (C)
510,40184101000,40511,Golden Grove,4,South Australia,47700,Tea Tree Gully (C)
511,40068790000,40512,Golden Heights,4,South Australia,43790,Loxton Waikerie (DC)
512,40065410000,40513,Gomersal,4,South Australia,43650,Light (RegC)
513,40068660000,40514,Good Hope Landing,4,South Australia,43790,Loxton Waikerie (DC)
514,40197520000,40515,Goodwood,4,South Australia,47980,Unley (C)
515,40008820000,40516,Goolwa,4,South Australia,40220,Alexandrina (DC)
516,40008472000,40517,Goolwa Beach,4,South Australia,40220,Alexandrina (DC)
517,40008680000,40518,Goolwa North,4,South Australia,40220,Alexandrina (DC)
518,40008780000,40519,Goolwa South,4,South Australia,40220,Alexandrina (DC)
519,40060420000,40520,Gosse,4,South Australia,42750,Kangaroo Island (DC)
520,40129880000,40521,Gould Creek,4,South Australia,45680,Playford (C)
521,40203370000,40522,Goyder,4,South Australia,48130,Wakefield (DC)
522,40069200000,40523,Grace Plains,4,South Australia,40150,Adelaide Plains (DC)
523,40030430000,40524,Grange,4,South Australia,41060,Charles Sturt (C)
524,40165460000,40525,Green Fields,4,South Australia,47140,Salisbury (C)
525,40094850000,40526,Green Hills Range,4,South Australia,44550,Mount Barker (DC)
526,40066710000,40527,Green Patch,4,South Australia,43710,Lower Eyre Peninsula (DC)
527,40138430000,40528,Greenacres,4,South Australia,45890,Port Adelaide Enfield (C)
528,40005660000,40529,Greenhill,4,South Australia,40120,Adelaide Hills (DC)
529,40064390000,40530,Greenock,4,South Australia,43650,Light (RegC)
530,40163480000,40531,Greenways,4,South Australia,46860,Robe (DC)
531,40185520000,40532,Greenwith,4,South Australia,47700,Tea Tree Gully (C)
532,40170580000,40533,Gulfview Heights,4,South Australia,47140,Salisbury (C)
533,40103041000,40534,Gulnare,4,South Australia,45120,Northern Areas (DC)
534,40052860000,40535,Gum Creek,4,South Australia,42110,Goyder (DC)
535,40006801000,40536,Gumeracha,4,South Australia,40120,Adelaide Hills (DC)
536,40162340000,40537,Gurra Gurra,4,South Australia,46670,Renmark Paringa (DC)
537,40109100000,40538,Hackham,4,South Australia,45340,Onkaparinga (C)
538,40109000000,40539,Hackham West,4,South Australia,45340,Onkaparinga (C)
539,40103080000,40540,Hacklins Corner,4,South Australia,45120,Northern Areas (DC)
540,40106690000,40541,Hackney,4,South Australia,45290,Norwood Payneham St Peters (C)
541,40092650000,40542,Hahndorf,4,South Australia,44550,Mount Barker (DC)
542,40060430000,40543,Haines,4,South Australia,42750,Kangaroo Island (DC)
543,40044390000,40544,Halbury,4,South Australia,41140,Clare and Gilbert Valleys (DC)
544,40062360000,40545,Halidon,4,South Australia,43080,Karoonda East Murray (DC)
545,40053180000,40546,Hallelujah Hills,4,South Australia,42110,Goyder (DC)
546,40053011000,40547,Hallett,4,South Australia,42110,Goyder (DC)
547,40079890000,40548,Hallett Cove,4,South Australia,44060,Marion (C)
548,40045460000,40549,Hambidge,4,South Australia,41190,Cleve (DC)
549,40064570000,40550,Hamilton,4,South Australia,43650,Light (RegC)
550,40046350000,40551,Hamley,4,South Australia,41560,Copper Coast (DC)
551,40064780000,40552,Hamley Bridge,4,South Australia,43650,Light (RegC)
552,40215255300,40553,Hammond,4,South Australia,44830,Mount Remarkable (DC)
553,40052931000,40554,Hampden,4,South Australia,42110,Goyder (DC)
554,40138711000,40555,Hampstead Gardens,4,South Australia,45890,Port Adelaide Enfield (C)
555,40052890000,40556,Hansborough,4,South Australia,42110,Goyder (DC)
556,40053150000,40557,Hanson,4,South Australia,42110,Goyder (DC)
557,40117862000,40558,Happy Valley,4,South Australia,45340,Onkaparinga (C)
558,40215047500,40559,Hardwicke Bay,4,South Australia,48830,Yorke Peninsula (DC)
559,40129440000,40560,Hardy,4,South Australia,45540,Peterborough (DC)
560,40094691000,40561,Harrogate,4,South Australia,44550,Mount Barker (DC)
561,40202390000,40562,Hart,4,South Australia,48130,Wakefield (DC)
562,40011100000,40563,Hartley,4,South Australia,40220,Alexandrina (DC)
563,40179520000,40564,Haslam,4,South Australia,47490,Streaky Bay (DC)
564,40205670000,40565,Hatherleigh,4,South Australia,48340,Wattle Range (DC)
565,40049590000,40566,Hawker,4,South Australia,41830,Flinders Ranges (DC)
566,40067280000,40567,Hawson,4,South Australia,43710,Lower Eyre Peninsula (DC)
567,40087560000,40568,Hawthorn,4,South Australia,44340,Mitcham (C)
568,40084620000,40569,Hawthorndene,4,South Australia,44340,Mitcham (C)
569,40218560000,40570,Hay Flat,4,South Australia,48750,Yankalilla (DC)
570,40095352000,40571,Hay Valley,4,South Australia,44550,Mount Barker (DC)
571,40008490000,40572,Hayborough,4,South Australia,40220,Alexandrina (DC)
572,40018070000,40573,Hazelwood Park,4,South Australia,40700,Burnside (C)
573,40004050000,40574,Heathfield,4,South Australia,40120,Adelaide Hills (DC)
574,40106320000,40575,Heathpool,4,South Australia,45290,Norwood Payneham St Peters (C)
575,40027190000,40576,Hectorville,4,South Australia,40910,Campbelltown (C)
576,40038200000,40577,Hendon,4,South Australia,41060,Charles Sturt (C)
577,40030450000,40578,Henley Beach,4,South Australia,41060,Charles Sturt (C)
578,40030400000,40579,Henley Beach South,4,South Australia,41060,Charles Sturt (C)
579,40064510000,40580,Hewett,4,South Australia,43650,Light (RegC)
580,40184360000,40581,Highbury,4,South Australia,47700,Tea Tree Gully (C)
581,40194920000,40582,Highgate,4,South Australia,47980,Unley (C)
582,40011120000,40583,Highland Valley,4,South Australia,40220,Alexandrina (DC)
583,40044230000,40584,Hill River,4,South Australia,41140,Clare and Gilbert Valleys (DC)
584,40129540000,40585,Hillbank,4,South Australia,45680,Playford (C)
585,40138200000,40586,Hillcrest,4,South Australia,45890,Port Adelaide Enfield (C)
586,40050641000,40587,Hillier,4,South Australia,42030,Gawler (T)
587,40044461000,40588,Hilltown,4,South Australia,41140,Clare and Gilbert Valleys (DC)
588,40207000000,40589,Hilton,4,South Australia,48410,West Torrens (C)
589,40045420000,40590,Hincks,4,South Australia,41190,Cleve (DC)
590,40035440000,40591,Hindmarsh,4,South Australia,41060,Charles Sturt (C)
591,40008450000,40592,Hindmarsh Island,4,South Australia,40220,Alexandrina (DC)
592,40201830000,40593,Hindmarsh Tiers,4,South Australia,48050,Victor Harbor (C)
593,40200220000,40594,Hindmarsh Valley,4,South Australia,48050,Victor Harbor (C)
594,40139090000,40595,Holden Hill,4,South Australia,45890,Port Adelaide Enfield (C)
595,40215172800,40596,Holder,4,South Australia,43790,Loxton Waikerie (DC)
596,40068850000,40597,Holder Siding,4,South Australia,43790,Loxton Waikerie (DC)
597,40223040000,40598,Honiton,4,South Australia,48830,Yorke Peninsula (DC)
598,40011560000,40599,Hope Forest,4,South Australia,40220,Alexandrina (DC)
599,40202290000,40600,Hope Gap,4,South Australia,48130,Wakefield (DC)
600,40188900000,40601,Hope Valley,4,South Australia,47700,Tea Tree Gully (C)
601,40103160000,40602,Hornsdale,4,South Australia,45120,Northern Areas (DC)
602,40005540000,40603,Horsnell Gully,4,South Australia,40120,Adelaide Hills (DC)
603,40203040000,40604,Hoskin Corner,4,South Australia,48130,Wakefield (DC)
604,40006940000,40605,Houghton,4,South Australia,40120,Adelaide Hills (DC)
605,40058080000,40606,Hove,4,South Australia,42600,Holdfast Bay (C)
606,40044452000,40607,Hoyleton,4,South Australia,41140,Clare and Gilbert Valleys (DC)
607,40102840000,40608,Huddleston,4,South Australia,45120,Northern Areas (DC)
608,40006830000,40609,Humbug Scrub,4,South Australia,40120,Adelaide Hills (DC)
609,40109120000,40610,Huntfield Heights,4,South Australia,45340,Onkaparinga (C)
610,40197480000,40611,Hyde Park,4,South Australia,47980,Unley (C)
611,40101660000,40612,Hynam,4,South Australia,45090,Naracoorte and Lucindale (DC)
612,40173151000,40613,Ingle Farm,4,South Australia,47140,Salisbury (C)
613,40006810000,40614,Inglewood,4,South Australia,40120,Adelaide Hills (DC)
614,40215059800,40615,Ingomar,4,South Australia,49399,Unincorporated SA
615,40202310000,40616,Inkerman,4,South Australia,48130,Wakefield (DC)
616,40179350000,40617,Inkster,4,South Australia,47490,Streaky Bay (DC)
617,40202140000,40618,Inman Valley,4,South Australia,48050,Victor Harbor (C)
618,40214973700,40619,Innamincka,4,South Australia,49399,Unincorporated SA
619,40222540000,40620,Inneston,4,South Australia,48830,Yorke Peninsula (DC)
620,40225470000,40621,Iron Knob,4,South Australia,49399,Unincorporated SA
621,40005891000,40622,Ironbank,4,South Australia,40120,Adelaide Hills (DC)
622,40060340000,40623,Ironstone,4,South Australia,42750,Kangaroo Island (DC)
623,40060990000,40624,Island Beach,4,South Australia,42750,Kangaroo Island (DC)
624,40242600000,40625,Island Lagoon,4,South Australia,49399,Unincorporated SA
625,40012490000,40626,Iwantja,4,South Australia,40250,Anangu Pitjantjatjara (AC)
626,40178942000,40627,Jabuk,4,South Australia,47290,Southern Mallee (DC)
627,40215040900,40628,James Well,4,South Australia,48830,Yorke Peninsula (DC)
628,40102881000,40629,Jamestown,4,South Australia,45120,Northern Areas (DC)
629,40045450000,40630,Jamieson,4,South Australia,41190,Cleve (DC)
630,40046690000,40631,Jericho,4,South Australia,41560,Copper Coast (DC)
631,40046213000,40632,Jerusalem,4,South Australia,41560,Copper Coast (DC)
632,40101260000,40633,Jervois,4,South Australia,45040,Murray Bridge (RC)
633,40101710000,40634,Joanna,4,South Australia,45090,Naracoorte and Lucindale (DC)
634,40128790000,40635,Johnburgh,4,South Australia,45400,Orroroo/Carrieton (DC)
635,40103760000,40636,Joslin,4,South Australia,45290,Norwood Payneham St Peters (C)
636,40084490000,40637,Julanka Holdings,4,South Australia,44210,Mid Murray (DC)
637,40052980000,40638,Julia,4,South Australia,42110,Goyder (DC)
638,40214984100,40639,Jupiter Creek,4,South Australia,44550,Mount Barker (DC)
639,40046191000,40640,Kadina,4,South Australia,41560,Copper Coast (DC)
640,40215281400,40641,Kainton,4,South Australia,48830,Yorke Peninsula (DC)
641,40215304900,40642,Kalamurina,4,South Australia,49399,Unincorporated SA
642,40029800000,40643,Kalanbi,4,South Australia,41010,Ceduna (DC)
643,40204730000,40644,Kalangadoo,4,South Australia,48340,Wattle Range (DC)
644,40014320000,40645,Kalbeeba,4,South Australia,40310,Barossa (DC)
645,40179330000,40646,Kaldoonera,4,South Australia,47490,Streaky Bay (DC)
646,40012692000,40647,Kalka,4,South Australia,40250,Anangu Pitjantjatjara (AC)
647,40202410000,40648,Kallora,4,South Australia,48130,Wakefield (DC)
648,40012580000,40649,Kaltjiti,4,South Australia,40250,Anangu Pitjantjatjara (AC)
649,40094882000,40650,Kangarilla,4,South Australia,44550,Mount Barker (DC)
650,40429420000,40651,Kangaroo Flat,4,South Australia,43650,Light (RegC)
651,40061280000,40652,Kangaroo Head,4,South Australia,42750,Kangaroo Island (DC)
652,40205370000,40653,Kangaroo Inn,4,South Australia,48340,Wattle Range (DC)
653,40094761000,40654,Kanmantoo,4,South Australia,44550,Mount Barker (DC)
654,40068750000,40655,Kanni,4,South Australia,43790,Loxton Waikerie (DC)
655,40215313800,40656,Kanpi,4,South Australia,40250,Anangu Pitjantjatjara (AC)
656,40215301700,40657,Kanyaka,4,South Australia,41830,Flinders Ranges (DC)
657,40067610000,40658,Kapinnie,4,South Australia,43710,Lower Eyre Peninsula (DC)
658,40049230000,40659,Kappawanta,4,South Australia,41750,Elliston (DC)
659,40064402000,40660,Kapunda,4,South Australia,43650,Light (RegC)
660,40061400000,40661,Karatta,4,South Australia,42750,Kangaroo Island (DC)
661,40063860000,40662,Karcultaby,4,South Australia,48640,Wudinna (DC)
662,40067110000,40663,Karkoo,4,South Australia,43710,Lower Eyre Peninsula (DC)
663,40062340000,40664,Karoonda,4,South Australia,43080,Karoonda East Murray (DC)
664,40178970000,40665,Karte,4,South Australia,47290,Southern Mallee (DC)
665,40017450000,40666,Katarapko,4,South Australia,40520,Berri and Barmera (DC)
666,40062940000,40667,Keilira,4,South Australia,43360,Kingston (DC)
667,40180030000,40668,Keith,4,South Australia,47630,Tatiara (DC)
668,40067030000,40669,Kellidie Bay,4,South Australia,43710,Lower Eyre Peninsula (DC)
669,40062600000,40670,Kelly,4,South Australia,43220,Kimba (DC)
670,40106150000,40671,Kensington,4,South Australia,45290,Norwood Payneham St Peters (C)
671,40018350000,40672,Kensington Gardens,4,South Australia,40700,Burnside (C)
672,40018081000,40673,Kensington Park,4,South Australia,40700,Burnside (C)
673,40106100000,40674,Kent Town,4,South Australia,45290,Norwood Payneham St Peters (C)
674,40007010000,40675,Kenton Valley,4,South Australia,40120,Adelaide Hills (DC)
675,40101280000,40676,Kepa,4,South Australia,45040,Murray Bridge (RC)
676,40101820000,40677,Keppoch,4,South Australia,45090,Naracoorte and Lucindale (DC)
677,40006770000,40678,Kersbrook,4,South Australia,40120,Adelaide Hills (DC)
678,40198630000,40679,Keswick,4,South Australia,47980,Unley (C)
679,40207931000,40680,Keswick Terminal,4,South Australia,48410,West Torrens (C)
680,40082461000,40681,Keyneton,4,South Australia,44210,Mid Murray (DC)
681,40193960000,40682,Ki Ki,4,South Australia,47800,The Coorong (DC)
682,40066890000,40683,Kiana,4,South Australia,43710,Lower Eyre Peninsula (DC)
683,40037890000,40684,Kidman Park,4,South Australia,41060,Charles Sturt (C)
684,40045690000,40685,Kielpa,4,South Australia,41190,Cleve (DC)
685,40142140000,40686,Kilburn,4,South Australia,45890,Port Adelaide Enfield (C)
686,40040941000,40687,Kilkenny,4,South Australia,41060,Charles Sturt (C)
687,40062650000,40688,Kimba,4,South Australia,43220,Kimba (DC)
688,40215126400,40689,Kingoonya,4,South Australia,49399,Unincorporated SA
689,40198000000,40690,Kings Park,4,South Australia,47980,Unley (C)
690,40060490000,40691,Kingscote,4,South Australia,42750,Kangaroo Island (DC)
691,40064410000,40692,Kingsford,4,South Australia,43650,Light (RegC)
692,40067860000,40693,Kingston On Murray,4,South Australia,43790,Loxton Waikerie (DC)
693,40058030000,40694,Kingston Park,4,South Australia,42600,Holdfast Bay (C)
694,40063051000,40695,Kingston SE,4,South Australia,43360,Kingston (DC)
695,40087940000,40696,Kingswood,4,South Australia,44340,Mitcham (C)
696,40138260000,40697,Klemzig,4,South Australia,45890,Port Adelaide Enfield (C)
697,40061520000,40698,Kohinoor,4,South Australia,42750,Kangaroo Island (DC)
698,40214970900,40699,Kokatha,4,South Australia,49399,Unincorporated SA
699,40214982700,40700,Kolendo,4,South Australia,49399,Unincorporated SA
700,40180790000,40701,Kongal,4,South Australia,47630,Tatiara (DC)
701,40054590000,40702,Kongorong,4,South Australia,42250,Grant (DC)
702,40179320000,40703,Koolgera,4,South Australia,47490,Streaky Bay (DC)
703,40159200000,40704,Koolunga,4,South Australia,46450,Port Pirie City and Dists (M)
704,40220680000,40705,Koolywurtie,4,South Australia,48830,Yorke Peninsula (DC)
705,40062590000,40706,Koongawa,4,South Australia,43220,Kimba (DC)
706,40029791000,40707,Koonibba,4,South Australia,41010,Ceduna (DC)
707,40053160000,40708,Koonoona,4,South Australia,42110,Goyder (DC)
708,40064460000,40709,Koonunga,4,South Australia,43650,Light (RegC)
709,40205470000,40710,Koorine,4,South Australia,48340,Wattle Range (DC)
710,40046270000,40711,Kooroona,4,South Australia,41560,Copper Coast (DC)
711,40101850000,40712,Koppamurra,4,South Australia,45090,Naracoorte and Lucindale (DC)
712,40194270000,40713,Koppio,4,South Australia,47910,Tumby Bay (DC)
713,40069530000,40714,Korunye,4,South Australia,40150,Adelaide Plains (DC)
714,40068087000,40715,Kringin,4,South Australia,43790,Loxton Waikerie (DC)
715,40015361000,40716,Krondorf,4,South Australia,40310,Barossa (DC)
716,40204760000,40717,Krongart,4,South Australia,48340,Wattle Range (DC)
717,40051210000,40718,Kudla,4,South Australia,42030,Gawler (T)
718,40094881000,40719,Kuitpo,4,South Australia,44550,Mount Barker (DC)
719,40011440000,40720,Kuitpo Colony,4,South Australia,40220,Alexandrina (DC)
720,40016180000,40721,Kulpara,4,South Australia,40430,Barunga West (DC)
721,40207381000,40722,Kurralta Park,4,South Australia,48410,West Torrens (C)
722,40063830000,40723,Kyancutta,4,South Australia,48640,Wudinna (DC)
723,40202430000,40724,Kybunga,4,South Australia,48130,Wakefield (DC)
724,40101670000,40725,Kybybolite,4,South Australia,45090,Naracoorte and Lucindale (DC)
725,40011280000,40726,Kyeema,4,South Australia,40220,Alexandrina (DC)
726,40180470000,40727,Laffer,4,South Australia,47630,Tatiara (DC)
727,40193070000,40728,Lake Albert,4,South Australia,47800,The Coorong (DC)
728,40011390000,40729,Lake Alexandrina,4,South Australia,40220,Alexandrina (DC)
729,40083120000,40730,Lake Carlet,4,South Australia,44210,Mid Murray (DC)
730,40215127500,40731,Lake Everard,4,South Australia,49399,Unincorporated SA
731,40243290000,40732,Lake Eyre,4,South Australia,49399,Unincorporated SA
732,40215191200,40733,Lake Frome,4,South Australia,49399,Unincorporated SA
733,40214984900,40734,Lake Gairdner,4,South Australia,49399,Unincorporated SA
734,40215011100,40735,Lake Gilles,4,South Australia,49399,Unincorporated SA
735,40243070000,40736,Lake Macfarlane,4,South Australia,49399,Unincorporated SA
736,40011570000,40737,Lake Plains,4,South Australia,40220,Alexandrina (DC)
737,40243630000,40738,Lake Torrens,4,South Australia,49399,Unincorporated SA
